Date,Temple,Day_Of_Week,Month,Year,Is_Weekend,Is_Holiday,Festival,Temperature,Rainfall,Footfall
2019-05-28,Pavagadh,1,5,2019,0,0,None,35.2,0.0,20533
2019-05-29,Somnath,2,5,2019,0,0,None,33.2,0.0,27128
2019-05-29,Dwarka,2,5,2019,0,0,None,42.7,0.0,19880
2019-05-29,Ambaji,2,5,2019,0,0,None,41.9,0.0,29451
2019-05-29,Pavagadh,2,5,2019,0,0,None,35.7,0.0,19641
2019-05-30,Somnath,3,5,2019,0,0,None,39.5,0.0,27378
2019-05-30,Dwarka,3,5,2019,0,0,None,42.3,0.0,21628
2019-05-30,Ambaji,3,5,2019,0,0,None,41.9,0.0,29699
2019-05-30,Pavagadh,3,5,2019,0,0,None,36.8,0.0,19984
2019-05-31,Somnath,4,5,2019,0,0,None,39.3,0.0,25828
2019-05-31,Dwarka,4,5,2019,0,0,None,32.7,0.0,23931
2019-05-31,Ambaji,4,5,2019,0,0,None,38.8,0.0,32420
2019-05-31,Pavagadh,4,5,2019,0,0,None,40.8,0.0,19632
2019-06-01,Somnath,5,6,2019,1,0,None,35.6,0.0,34941
2019-06-01,Dwarka,5,6,2019,1,0,None,36.0,0.0,29601
2019-06-01,Ambaji,5,6,2019,1,0,None,35.7,0.0,48550
2019-06-01,Pavagadh,5,6,2019,1,0,None,39.1,0.0,27041
2019-06-02,Somnath,6,6,2019,1,0,None,34.4,0.0,31524
2019-06-02,Dwarka,6,6,2019,1,0,None,35.5,1.0,32987
2019-06-02,Ambaji,6,6,2019,1,0,None,32.5,0.0,52466
2019-06-02,Pavagadh,6,6,2019,1,0,None,34.1,0.0,30089
2019-06-03,Somnath,0,6,2019,0,0,None,32.7,0.0,26085
2019-06-03,Dwarka,0,6,2019,0,0,None,42.8,0.0,20116
2019-06-03,Ambaji,0,6,2019,0,0,None,40.4,0.0,37241
2019-06-03,Pavagadh,0,6,2019,0,0,None,41.9,0.0,18229
2019-06-04,Somnath,1,6,2019,0,0,None,34.8,0.0,24506
2019-06-04,Dwarka,1,6,2019,0,0,None,41.0,0.0,22756
2019-06-04,Ambaji,1,6,2019,0,0,None,32.0,0.0,33955
2019-06-04,Pavagadh,1,6,2019,0,0,None,32.9,0.0,21456
2019-06-05,Somnath,2,6,2019,0,0,None,40.3,0.0,25116
2019-06-05,Dwarka,2,6,2019,0,0,None,34.0,0.0,22070
2019-06-05,Ambaji,2,6,2019,0,0,None,40.1,0.0,33576
2019-06-05,Pavagadh,2,6,2019,0,0,None,42.2,0.0,20733
2019-06-06,Somnath,3,6,2019,0,0,None,37.8,0.0,26453
2019-06-06,Dwarka,3,6,2019,0,0,None,33.8,0.0,23253
2019-06-06,Ambaji,3,6,2019,0,0,None,36.8,0.0,36057
2019-06-06,Pavagadh,3,6,2019,0,0,None,40.1,0.0,19107
2019-06-07,Somnath,4,6,2019,0,0,None,34.4,0.0,26317
2019-06-07,Dwarka,4,6,2019,0,0,None,39.9,0.0,19827
2019-06-07,Ambaji,4,6,2019,0,0,None,33.6,0.0,33403
2019-06-07,Pavagadh,4,6,2019,0,0,None,33.6,0.0,18300
2019-06-08,Somnath,5,6,2019,1,0,None,40.3,0.0,32468
2019-06-08,Dwarka,5,6,2019,1,0,None,41.8,1.0,29001
2019-06-08,Ambaji,5,6,2019,1,0,None,37.9,0.0,48969
2019-06-08,Pavagadh,5,6,2019,1,0,None,36.4,1.0,27476
2019-06-09,Somnath,6,6,2019,1,0,None,38.4,0.0,32260
2019-06-09,Dwarka,6,6,2019,1,0,None,42.0,0.0,25577
2019-06-09,Ambaji,6,6,2019,1,0,None,38.0,0.0,45607
2019-06-09,Pavagadh,6,6,2019,1,0,None,33.6,0.0,28246
2019-06-10,Somnath,0,6,2019,0,0,None,33.6,0.0,24456
2019-06-10,Dwarka,0,6,2019,0,0,None,36.4,0.0,21997
2019-06-10,Ambaji,0,6,2019,0,0,None,40.0,0.0,35650
2019-06-10,Pavagadh,0,6,2019,0,0,None,40.4,0.0,20462
2019-06-11,Somnath,1,6,2019,0,0,None,40.7,1.0,24383
2019-06-11,Dwarka,1,6,2019,0,0,None,38.3,0.0,21378
2019-06-11,Ambaji,1,6,2019,0,0,None,36.5,0.0,35093
2019-06-11,Pavagadh,1,6,2019,0,0,None,40.0,0.0,19857
2019-06-12,Somnath,2,6,2019,0,0,None,41.9,0.0,21044
2019-06-12,Dwarka,2,6,2019,0,0,None,39.7,0.0,21823
2019-06-12,Ambaji,2,6,2019,0,0,None,39.4,0.0,36763
2019-06-12,Pavagadh,2,6,2019,0,0,None,33.7,0.0,20624
2019-06-13,Somnath,3,6,2019,0,0,None,41.1,0.0,22404
2019-06-13,Dwarka,3,6,2019,0,0,None,33.3,0.0,23605
2019-06-13,Ambaji,3,6,2019,0,0,None,41.4,1.0,30236
2019-06-13,Pavagadh,3,6,2019,0,0,None,39.1,0.0,20575
2019-06-14,Somnath,4,6,2019,0,0,None,40.5,0.0,23397
2019-06-14,Dwarka,4,6,2019,0,0,None,34.3,0.0,21341
2019-06-14,Ambaji,4,6,2019,0,0,None,33.0,0.0,35897
2019-06-14,Pavagadh,4,6,2019,0,0,None,41.8,0.0,16224
2019-06-15,Somnath,5,6,2019,1,0,None,34.1,1.0,33009
2019-06-15,Dwarka,5,6,2019,1,0,None,41.2,0.0,27912
2019-06-15,Ambaji,5,6,2019,1,0,None,37.6,0.0,52348
2019-06-15,Pavagadh,5,6,2019,1,0,None,34.4,0.0,30547
2019-06-16,Somnath,6,6,2019,1,0,None,40.6,0.0,34660
2019-06-16,Dwarka,6,6,2019,1,0,None,39.7,0.0,30714
2019-06-16,Ambaji,6,6,2019,1,0,None,35.7,0.0,50159
2019-06-16,Pavagadh,6,6,2019,1,0,None,40.8,0.0,31711
2019-06-17,Somnath,0,6,2019,0,0,None,38.9,0.0,23338
2019-06-17,Dwarka,0,6,2019,0,0,None,38.9,0.0,20995
2019-06-17,Ambaji,0,6,2019,0,0,None,40.1,0.0,37318
2019-06-17,Pavagadh,0,6,2019,0,0,None,35.4,0.0,19217
2019-06-18,Somnath,1,6,2019,0,0,None,40.1,0.0,25487
2019-06-18,Dwarka,1,6,2019,0,0,None,36.6,0.0,20583
2019-06-18,Ambaji,1,6,2019,0,0,None,32.9,0.0,37440
2019-06-18,Pavagadh,1,6,2019,0,0,None,32.2,0.0,19829
2019-06-19,Somnath,2,6,2019,0,0,None,40.1,0.0,23858
2019-06-19,Dwarka,2,6,2019,0,0,None,34.6,0.0,20789
2019-06-19,Ambaji,2,6,2019,0,0,None,35.9,0.0,35777
2019-06-19,Pavagadh,2,6,2019,0,0,None,32.9,0.0,19908
2019-06-20,Somnath,3,6,2019,0,0,None,42.3,0.0,24130
2019-06-20,Dwarka,3,6,2019,0,0,None,34.4,1.0,21961
2019-06-20,Ambaji,3,6,2019,0,0,None,39.5,0.0,33304
2019-06-20,Pavagadh,3,6,2019,0,0,None,38.4,0.0,19998
2019-06-21,Somnath,4,6,2019,0,0,None,36.1,0.0,24935
2019-06-21,Dwarka,4,6,2019,0,0,None,32.1,0.0,21657
2019-06-21,Ambaji,4,6,2019,0,0,None,35.8,0.0,33042
2019-06-21,Pavagadh,4,6,2019,0,0,None,34.5,1.0,19730
2019-06-22,Somnath,5,6,2019,1,0,None,32.5,0.0,33479
2019-06-22,Dwarka,5,6,2019,1,0,None,34.1,0.0,32065
2019-06-22,Ambaji,5,6,2019,1,0,None,35.5,0.0,49875
2019-06-22,Pavagadh,5,6,2019,1,0,None,40.7,0.0,27664
2019-06-23,Somnath,6,6,2019,1,0,None,42.6,0.0,32025
2019-06-23,Dwarka,6,6,2019,1,0,None,42.0,0.0,30522
2019-06-23,Ambaji,6,6,2019,1,0,None,36.9,0.0,49093
2019-06-23,Pavagadh,6,6,2019,1,0,None,32.2,0.0,31373
2019-06-24,Somnath,0,6,2019,0,0,None,33.2,0.0,23403
2019-06-24,Dwarka,0,6,2019,0,0,None,40.2,0.0,20855
2019-06-24,Ambaji,0,6,2019,0,0,None,34.2,0.0,37612
2019-06-24,Pavagadh,0,6,2019,0,0,None,37.6,0.0,20253
2019-06-25,Somnath,1,6,2019,0,0,None,40.8,0.0,22863
2019-06-25,Dwarka,1,6,2019,0,0,None,34.1,0.0,22403
2019-06-25,Ambaji,1,6,2019,0,0,None,37.9,0.0,33825
2019-06-25,Pavagadh,1,6,2019,0,0,None,42.6,0.0,19106
2019-06-26,Somnath,2,6,2019,0,0,None,33.4,0.0,27242
2019-06-26,Dwarka,2,6,2019,0,0,None,36.6,0.0,20928
2019-06-26,Ambaji,2,6,2019,0,0,None,38.3,0.0,37944
2019-06-26,Pavagadh,2,6,2019,0,0,None,37.3,0.0,18011
2019-06-27,Somnath,3,6,2019,0,0,None,34.8,0.0,22967
2019-06-27,Dwarka,3,6,2019,0,0,None,35.1,0.0,24062
2019-06-27,Ambaji,3,6,2019,0,0,None,39.4,0.0,38416
2019-06-27,Pavagadh,3,6,2019,0,0,None,33.7,0.0,20588
2019-06-28,Somnath,4,6,2019,0,0,None,32.6,0.0,22999
2019-06-28,Dwarka,4,6,2019,0,0,None,33.5,0.0,23887
2019-06-28,Ambaji,4,6,2019,0,0,None,39.5,0.0,35388
2019-06-28,Pavagadh,4,6,2019,0,0,None,35.2,0.0,19640
2019-06-29,Somnath,5,6,2019,1,0,None,33.6,0.0,31097
2019-06-29,Dwarka,5,6,2019,1,0,None,41.0,0.0,30863
2019-06-29,Ambaji,5,6,2019,1,0,None,36.4,0.0,50783
2019-06-29,Pavagadh,5,6,2019,1,0,None,42.7,1.0,25994
2019-06-30,Somnath,6,6,2019,1,0,None,37.6,0.0,38203
2019-06-30,Dwarka,6,6,2019,1,0,None,40.6,0.0,28474
2019-06-30,Ambaji,6,6,2019,1,0,None,34.6,0.0,48216
2019-06-30,Pavagadh,6,6,2019,1,0,None,38.2,0.0,24949
2019-07-01,Somnath,0,7,2019,0,0,None,31.4,0.0,26633
2019-07-01,Dwarka,0,7,2019,0,0,None,32.0,0.0,19867
2019-07-01,Ambaji,0,7,2019,0,0,None,27.4,0.0,37160
2019-07-01,Pavagadh,0,7,2019,0,0,None,29.4,0.2,18083
2019-07-02,Somnath,1,7,2019,0,0,None,29.7,75.8,20017
2019-07-02,Dwarka,1,7,2019,0,0,None,26.9,1.3,23173
2019-07-02,Ambaji,1,7,2019,0,0,None,29.5,28.3,22089
2019-07-02,Pavagadh,1,7,2019,0,0,None,31.5,0.0,18311
2019-07-03,Somnath,2,7,2019,0,0,None,26.7,0.0,24938
2019-07-03,Dwarka,2,7,2019,0,0,None,27.4,0.0,20962
2019-07-03,Ambaji,2,7,2019,0,0,None,30.4,0.0,36989
2019-07-03,Pavagadh,2,7,2019,0,0,None,27.6,8.0,19965
2019-07-04,Somnath,3,7,2019,0,0,None,27.0,10.7,25158
2019-07-04,Dwarka,3,7,2019,0,0,None,30.9,3.9,22717
2019-07-04,Ambaji,3,7,2019,0,0,None,30.8,15.5,32528
2019-07-04,Pavagadh,3,7,2019,0,0,None,28.1,0.0,21645
2019-07-05,Somnath,4,7,2019,0,0,None,29.5,0.0,26770
2019-07-05,Dwarka,4,7,2019,0,0,None,31.8,12.4,21628
2019-07-05,Ambaji,4,7,2019,0,0,None,26.4,23.5,23430
2019-07-05,Pavagadh,4,7,2019,0,0,None,26.3,1.7,18802
2019-07-06,Somnath,5,7,2019,1,0,None,31.4,21.3,26890
2019-07-06,Dwarka,5,7,2019,1,0,None,26.8,1.0,34429
2019-07-06,Ambaji,5,7,2019,1,0,None,31.0,0.0,55072
2019-07-06,Pavagadh,5,7,2019,1,0,None,29.5,7.8,27411
2019-07-07,Somnath,6,7,2019,1,0,None,26.3,0.0,35620
2019-07-07,Dwarka,6,7,2019,1,0,None,30.4,18.0,30558
2019-07-07,Ambaji,6,7,2019,1,0,None,30.6,0.0,42917
2019-07-07,Pavagadh,6,7,2019,1,0,None,27.2,1.0,28210
2019-07-08,Somnath,0,7,2019,0,0,None,31.3,9.1,25695
2019-07-08,Dwarka,0,7,2019,0,0,None,31.3,7.0,23614
2019-07-08,Ambaji,0,7,2019,0,0,None,27.9,8.8,36995
2019-07-08,Pavagadh,0,7,2019,0,0,None,26.2,13.5,21714
2019-07-09,Somnath,1,7,2019,0,0,None,27.7,8.7,24284
2019-07-09,Dwarka,1,7,2019,0,0,None,30.4,0.0,23139
2019-07-09,Ambaji,1,7,2019,0,0,None,30.9,0.0,34516
2019-07-09,Pavagadh,1,7,2019,0,0,None,31.9,18.8,20136
2019-07-10,Somnath,2,7,2019,0,0,None,30.9,23.0,22054
2019-07-10,Dwarka,2,7,2019,0,0,None,30.7,3.4,24086
2019-07-10,Ambaji,2,7,2019,0,0,None,30.2,6.9,31810
2019-07-10,Pavagadh,2,7,2019,0,0,None,28.2,3.6,18692
2019-07-11,Somnath,3,7,2019,0,0,None,29.1,4.1,25436
2019-07-11,Dwarka,3,7,2019,0,0,None,31.4,29.2,17028
2019-07-11,Ambaji,3,7,2019,0,0,None,26.6,13.3,34481
2019-07-11,Pavagadh,3,7,2019,0,0,None,28.0,0.0,18008
2019-07-12,Somnath,4,7,2019,0,0,None,31.8,37.4,18026
2019-07-12,Dwarka,4,7,2019,0,0,None,27.4,0.0,19820
2019-07-12,Ambaji,4,7,2019,0,0,None,29.8,0.0,36205
2019-07-12,Pavagadh,4,7,2019,0,0,None,28.2,0.0,21574
2019-07-13,Somnath,5,7,2019,1,0,None,28.6,51.4,31808
2019-07-13,Dwarka,5,7,2019,1,0,None,27.8,2.7,30446
2019-07-13,Ambaji,5,7,2019,1,0,None,29.1,7.7,52801
2019-07-13,Pavagadh,5,7,2019,1,0,None,31.1,36.8,17960
2019-07-14,Somnath,6,7,2019,1,0,None,28.3,0.0,32391
2019-07-14,Dwarka,6,7,2019,1,0,None,29.4,0.0,33271
2019-07-14,Ambaji,6,7,2019,1,0,None,31.5,7.7,50183
2019-07-14,Pavagadh,6,7,2019,1,0,None,26.6,0.0,28649
2019-07-15,Somnath,0,7,2019,0,0,None,29.7,10.3,27154
2019-07-15,Dwarka,0,7,2019,0,0,None,31.4,11.4,22868
2019-07-15,Ambaji,0,7,2019,0,0,None,28.0,10.6,35711
2019-07-15,Pavagadh,0,7,2019,0,0,None,26.0,3.5,19392
2019-07-16,Somnath,1,7,2019,0,0,None,29.2,4.8,26846
2019-07-16,Dwarka,1,7,2019,0,0,None,26.9,45.8,18651
2019-07-16,Ambaji,1,7,2019,0,0,None,28.6,15.6,35923
2019-07-16,Pavagadh,1,7,2019,0,0,None,26.7,37.0,10532
2019-07-17,Somnath,2,7,2019,0,0,None,28.8,0.0,26622
2019-07-17,Dwarka,2,7,2019,0,0,None,30.6,1.1,21337
2019-07-17,Ambaji,2,7,2019,0,0,None,30.1,0.0,38255
2019-07-17,Pavagadh,2,7,2019,0,0,None,28.7,0.0,20156
2019-07-18,Somnath,3,7,2019,0,0,None,26.9,11.8,27253
2019-07-18,Dwarka,3,7,2019,0,0,None,28.2,0.0,22186
2019-07-18,Ambaji,3,7,2019,0,0,None,27.5,2.3,34670
2019-07-18,Pavagadh,3,7,2019,0,0,None,26.1,66.9,12634
2019-07-19,Somnath,4,7,2019,0,0,None,26.7,5.1,26970
2019-07-19,Dwarka,4,7,2019,0,0,None,27.1,13.3,22061
2019-07-19,Ambaji,4,7,2019,0,0,None,31.0,7.1,37044
2019-07-19,Pavagadh,4,7,2019,0,0,None,29.2,0.4,21013
2019-07-20,Somnath,5,7,2019,1,0,None,31.8,0.0,36906
2019-07-20,Dwarka,5,7,2019,1,0,None,27.4,15.9,32505
2019-07-20,Ambaji,5,7,2019,1,0,None,30.2,0.0,48357
2019-07-20,Pavagadh,5,7,2019,1,0,None,27.7,30.9,18593
2019-07-21,Somnath,6,7,2019,1,0,None,29.6,3.8,30833
2019-07-21,Dwarka,6,7,2019,1,0,None,28.9,19.0,28418
2019-07-21,Ambaji,6,7,2019,1,0,None,29.3,0.0,50282
2019-07-21,Pavagadh,6,7,2019,1,0,None,30.7,0.0,27820
2019-07-22,Somnath,0,7,2019,0,0,None,31.2,42.5,21113
2019-07-22,Dwarka,0,7,2019,0,0,None,31.8,55.0,15749
2019-07-22,Ambaji,0,7,2019,0,0,None,28.7,0.0,34919
2019-07-22,Pavagadh,0,7,2019,0,0,None,29.3,0.0,21873
2019-07-23,Somnath,1,7,2019,0,0,None,30.7,5.4,22988
2019-07-23,Dwarka,1,7,2019,0,0,None,29.9,4.5,23707
2019-07-23,Ambaji,1,7,2019,0,0,None,28.0,7.6,32018
2019-07-23,Pavagadh,1,7,2019,0,0,None,28.2,33.9,10708
2019-07-24,Somnath,2,7,2019,0,0,None,30.7,0.0,26491
2019-07-24,Dwarka,2,7,2019,0,0,None,31.7,0.0,21593
2019-07-24,Ambaji,2,7,2019,0,0,None,30.9,4.9,33620
2019-07-24,Pavagadh,2,7,2019,0,0,None,27.3,3.1,18252
2019-07-25,Somnath,3,7,2019,0,0,None,31.3,0.0,25433
2019-07-25,Dwarka,3,7,2019,0,0,None,31.0,34.8,16089
2019-07-25,Ambaji,3,7,2019,0,0,None,26.8,0.7,33665
2019-07-25,Pavagadh,3,7,2019,0,0,None,26.4,4.6,21977
2019-07-26,Somnath,4,7,2019,0,0,None,27.4,17.4,26796
2019-07-26,Dwarka,4,7,2019,0,0,None,28.3,0.0,21296
2019-07-26,Ambaji,4,7,2019,0,0,None,27.2,14.1,34070
2019-07-26,Pavagadh,4,7,2019,0,0,None,30.0,18.1,19389
2019-07-27,Somnath,5,7,2019,1,0,None,28.7,17.4,35957
2019-07-27,Dwarka,5,7,2019,1,0,None,30.3,55.3,23352
2019-07-27,Ambaji,5,7,2019,1,0,None,29.2,8.4,50488
2019-07-27,Pavagadh,5,7,2019,1,0,None,27.2,0.0,26998
2019-07-28,Somnath,6,7,2019,1,0,None,30.6,0.0,33265
2019-07-28,Dwarka,6,7,2019,1,0,None,27.8,6.1,32300
2019-07-28,Ambaji,6,7,2019,1,0,None,26.9,3.8,48386
2019-07-28,Pavagadh,6,7,2019,1,0,None,29.0,0.0,29145
2019-07-29,Somnath,0,7,2019,0,0,None,28.1,17.3,26527
2019-07-29,Dwarka,0,7,2019,0,0,None,28.3,0.0,23688
2019-07-29,Ambaji,0,7,2019,0,0,None,30.6,26.3,22296
2019-07-29,Pavagadh,0,7,2019,0,0,None,30.6,0.0,19724
2019-07-30,Somnath,1,7,2019,0,0,None,26.4,0.7,23971
2019-07-30,Dwarka,1,7,2019,0,0,None,29.5,17.3,23416
2019-07-30,Ambaji,1,7,2019,0,0,None,28.5,0.0,32058
2019-07-30,Pavagadh,1,7,2019,0,0,None,31.0,0.0,19287
2019-07-31,Somnath,2,7,2019,0,0,None,27.8,25.0,20119
2019-07-31,Dwarka,2,7,2019,0,0,None,29.6,9.5,24194
2019-07-31,Ambaji,2,7,2019,0,0,None,27.0,0.0,37269
2019-07-31,Pavagadh,2,7,2019,0,0,None,31.8,3.6,18067
2019-08-01,Somnath,3,8,2019,0,0,None,30.3,0.0,23390
2019-08-01,Dwarka,3,8,2019,0,0,None,30.7,2.2,21659
2019-08-01,Ambaji,3,8,2019,0,0,None,26.5,7.0,37463
2019-08-01,Pavagadh,3,8,2019,0,0,None,30.8,19.3,20274
2019-08-02,Somnath,4,8,2019,0,0,None,28.0,0.0,25917
2019-08-02,Dwarka,4,8,2019,0,0,None,29.7,0.0,22805
2019-08-02,Ambaji,4,8,2019,0,0,None,28.3,0.0,32636
2019-08-02,Pavagadh,4,8,2019,0,0,None,31.3,2.0,20400
2019-08-03,Somnath,5,8,2019,1,0,None,28.3,0.0,35822
2019-08-03,Dwarka,5,8,2019,1,0,None,27.8,7.4,32251
2019-08-03,Ambaji,5,8,2019,1,0,None,29.5,0.0,54681
2019-08-03,Pavagadh,5,8,2019,1,0,None,26.7,5.6,26683
2019-08-04,Somnath,6,8,2019,1,0,None,29.1,20.5,28909
2019-08-04,Dwarka,6,8,2019,1,0,None,28.0,2.9,31326
2019-08-04,Ambaji,6,8,2019,1,0,None,27.4,0.0,45779
2019-08-04,Pavagadh,6,8,2019,1,0,None,28.4,0.0,27225
2019-08-05,Somnath,0,8,2019,0,0,None,27.5,1.6,26586
2019-08-05,Dwarka,0,8,2019,0,0,None,26.5,0.7,23238
2019-08-05,Ambaji,0,8,2019,0,0,None,26.2,12.8,34366
2019-08-05,Pavagadh,0,8,2019,0,0,None,27.7,24.0,12529
2019-08-06,Somnath,1,8,2019,0,0,None,26.2,21.4,21272
2019-08-06,Dwarka,1,8,2019,0,0,None,30.2,0.0,23697
2019-08-06,Ambaji,1,8,2019,0,0,None,30.7,5.5,35049
2019-08-06,Pavagadh,1,8,2019,0,0,None,29.0,0.0,18744
2019-08-07,Somnath,2,8,2019,0,0,None,29.9,14.5,23698
2019-08-07,Dwarka,2,8,2019,0,0,None,28.6,31.2,16606
2019-08-07,Ambaji,2,8,2019,0,0,None,26.2,0.0,33002
2019-08-07,Pavagadh,2,8,2019,0,0,None,31.9,5.1,20630
2019-08-08,Somnath,3,8,2019,0,0,None,27.7,0.0,24041
2019-08-08,Dwarka,3,8,2019,0,0,None,31.9,0.0,23515
2019-08-08,Ambaji,3,8,2019,0,0,None,26.4,20.1,19658
2019-08-08,Pavagadh,3,8,2019,0,0,None,28.1,14.3,19378
2019-08-09,Somnath,4,8,2019,0,0,None,27.9,7.9,23477
2019-08-09,Dwarka,4,8,2019,0,0,None,31.8,36.7,17016
2019-08-09,Ambaji,4,8,2019,0,0,None,27.4,0.0,36298
2019-08-09,Pavagadh,4,8,2019,0,0,None,28.8,37.6,12762
2019-08-10,Somnath,5,8,2019,1,0,None,29.7,5.8,32597
2019-08-10,Dwarka,5,8,2019,1,0,None,30.9,13.1,30640
2019-08-10,Ambaji,5,8,2019,1,0,None,27.1,0.0,44372
2019-08-10,Pavagadh,5,8,2019,1,0,None,28.3,31.1,16080
2019-08-11,Somnath,6,8,2019,1,0,None,31.7,3.5,40725
2019-08-11,Dwarka,6,8,2019,1,0,None,27.1,8.2,29711
2019-08-11,Ambaji,6,8,2019,1,0,None,26.5,10.0,51440
2019-08-11,Pavagadh,6,8,2019,1,0,None,28.1,0.0,27426
2019-08-12,Somnath,0,8,2019,0,0,None,28.3,10.8,24694
2019-08-12,Dwarka,0,8,2019,0,0,None,27.6,5.6,22038
2019-08-12,Ambaji,0,8,2019,0,0,None,26.3,44.2,18573
2019-08-12,Pavagadh,0,8,2019,0,0,None,30.2,20.1,12620
2019-08-13,Somnath,1,8,2019,0,0,None,30.4,19.5,23183
2019-08-13,Dwarka,1,8,2019,0,0,None,28.0,0.0,22012
2019-08-13,Ambaji,1,8,2019,0,0,None,31.8,9.7,31936
2019-08-13,Pavagadh,1,8,2019,0,0,None,29.8,2.9,19035
2019-08-14,Somnath,2,8,2019,0,0,None,30.5,28.1,17306
2019-08-14,Dwarka,2,8,2019,0,0,None,28.4,0.0,20285
2019-08-14,Ambaji,2,8,2019,0,0,None,26.6,0.0,33685
2019-08-14,Pavagadh,2,8,2019,0,0,None,30.3,9.2,19061
2019-08-15,Somnath,3,8,2019,0,1,None,28.7,0.0,40843
2019-08-15,Dwarka,3,8,2019,0,1,None,31.6,4.1,35696
2019-08-15,Ambaji,3,8,2019,0,1,None,26.3,0.0,55551
2019-08-15,Pavagadh,3,8,2019,0,1,None,30.8,0.0,33401
2019-08-16,Somnath,4,8,2019,0,0,None,27.5,50.6,18415
2019-08-16,Dwarka,4,8,2019,0,0,None,27.3,44.9,17137
2019-08-16,Ambaji,4,8,2019,0,0,None,29.8,0.0,35678
2019-08-16,Pavagadh,4,8,2019,0,0,None,27.0,0.0,19720
2019-08-17,Somnath,5,8,2019,1,0,None,26.1,68.0,26651
2019-08-17,Dwarka,5,8,2019,1,0,None,30.4,4.8,31689
2019-08-17,Ambaji,5,8,2019,1,0,None,30.7,0.0,53750
2019-08-17,Pavagadh,5,8,2019,1,0,None,28.7,2.6,28774
2019-08-18,Somnath,6,8,2019,1,0,None,26.3,1.7,33604
2019-08-18,Dwarka,6,8,2019,1,0,None,27.0,21.5,22332
2019-08-18,Ambaji,6,8,2019,1,0,None,31.6,89.9,29191
2019-08-18,Pavagadh,6,8,2019,1,0,None,29.3,33.8,19240
2019-08-19,Somnath,0,8,2019,0,0,None,29.1,7.3,24843
2019-08-19,Dwarka,0,8,2019,0,0,None,29.8,0.0,22421
2019-08-19,Ambaji,0,8,2019,0,0,None,31.1,0.0,35131
2019-08-19,Pavagadh,0,8,2019,0,0,None,28.1,0.0,19783
2019-08-20,Somnath,1,8,2019,0,0,None,26.5,76.9,19613
2019-08-20,Dwarka,1,8,2019,0,0,None,31.0,0.0,22306
2019-08-20,Ambaji,1,8,2019,0,0,None,30.2,1.4,38236
2019-08-20,Pavagadh,1,8,2019,0,0,None,28.6,0.0,20125
2019-08-21,Somnath,2,8,2019,0,0,None,26.3,0.0,26462
2019-08-21,Dwarka,2,8,2019,0,0,None,26.9,0.0,23042
2019-08-21,Ambaji,2,8,2019,0,0,None,28.8,0.0,32247
2019-08-21,Pavagadh,2,8,2019,0,0,None,29.4,11.8,20210
2019-08-22,Somnath,3,8,2019,0,0,None,31.2,0.0,23747
2019-08-22,Dwarka,3,8,2019,0,0,None,31.3,14.0,20543
2019-08-22,Ambaji,3,8,2019,0,0,None,31.1,0.0,36924
2019-08-22,Pavagadh,3,8,2019,0,0,None,31.6,29.6,10695
2019-08-23,Somnath,4,8,2019,0,0,None,30.0,0.0,23934
2019-08-23,Dwarka,4,8,2019,0,0,Janmashtami,26.2,7.7,214402
2019-08-23,Ambaji,4,8,2019,0,0,None,28.3,0.0,36849
2019-08-23,Pavagadh,4,8,2019,0,0,None,27.9,0.0,20582
2019-08-24,Somnath,5,8,2019,1,0,None,28.7,7.9,32901
2019-08-24,Dwarka,5,8,2019,1,0,None,29.2,21.5,25184
2019-08-24,Ambaji,5,8,2019,1,0,None,31.8,34.7,31467
2019-08-24,Pavagadh,5,8,2019,1,0,None,26.5,0.0,26761
2019-08-25,Somnath,6,8,2019,1,0,None,28.0,14.1,36729
2019-08-25,Dwarka,6,8,2019,1,0,None,31.9,2.6,30708
2019-08-25,Ambaji,6,8,2019,1,0,None,26.3,2.4,50958
2019-08-25,Pavagadh,6,8,2019,1,0,None,28.8,4.4,25105
2019-08-26,Somnath,0,8,2019,0,0,None,29.5,0.0,22810
2019-08-26,Dwarka,0,8,2019,0,0,None,28.4,6.1,22254
2019-08-26,Ambaji,0,8,2019,0,0,None,28.1,24.0,18788
2019-08-26,Pavagadh,0,8,2019,0,0,None,29.0,19.5,20204
2019-08-27,Somnath,1,8,2019,0,0,None,28.9,0.0,26511
2019-08-27,Dwarka,1,8,2019,0,0,None,31.8,0.0,23647
2019-08-27,Ambaji,1,8,2019,0,0,None,26.0,3.6,32159
2019-08-27,Pavagadh,1,8,2019,0,0,None,29.2,0.0,19649
2019-08-28,Somnath,2,8,2019,0,0,None,30.0,8.6,23951
2019-08-28,Dwarka,2,8,2019,0,0,None,28.3,15.6,20310
2019-08-28,Ambaji,2,8,2019,0,0,None,26.6,0.0,35324
2019-08-28,Pavagadh,2,8,2019,0,0,None,28.6,7.9,21158
2019-08-29,Somnath,3,8,2019,0,0,None,31.3,0.0,22799
2019-08-29,Dwarka,3,8,2019,0,0,None,30.0,5.7,20661
2019-08-29,Ambaji,3,8,2019,0,0,None,30.7,0.0,35782
2019-08-29,Pavagadh,3,8,2019,0,0,None,30.0,8.8,20533
2019-08-30,Somnath,4,8,2019,0,0,None,29.8,0.0,23935
2019-08-30,Dwarka,4,8,2019,0,0,None,30.6,16.6,21805
2019-08-30,Ambaji,4,8,2019,0,0,None,31.7,16.9,35535
